type,paperless_billing,payment_method,total_charges,contract_terminated,senior_citizen,partner,dependents,internet_service,online_security,online_backup,device_protection,tech_support
Month-to-month,No,Electronic check,2062.15,0,0,Yes,No,DSL,Yes,Yes,No,No
One year,No,Credit card (automatic),587.1,0,0,Yes,No,No Internet,No Internet,No Internet,No Internet,No Internet
Month-to-month,No,Electronic check,720.45,0,1,Yes,No,Fiber optic,Yes,No,No,No
Month-to-month,Yes,Credit card (automatic),2979.3,0,0,No,No,Fiber optic,Yes,Yes,Yes,No
Month-to-month,Yes,Credit card (automatic),956.65,0,0,No,No,Fiber optic,Yes,No,No,No
Month-to-month,Yes,Credit card (automatic),3973.2,0,0,No,No,Fiber optic,No,Yes,Yes,No
Month-to-month,No,Mailed check,447.9,0,1,No,No,DSL,No,No,No,Yes
Two year,No,Mailed check,1335.2,0,0,Yes,No,No Internet,No Internet,No Internet,No Internet,No Internet
Two year,Yes,Bank transfer (automatic),7555.0,0,0,Yes,No,Fiber optic,No,Yes,Yes,No
Month-to-month,No,Credit card (automatic),49.0,0,0,No,No,DSL,No,No,No,Yes
Month-to-month,Yes,Mailed check,836.35,0,0,Yes,No,DSL,No,Yes,No,No
Month-to-month,No,Bank transfer (automatic),20.95,0,0,No,No,No Internet,No Internet,No Internet,No Internet,No Internet
Month-to-month,No,Mailed check,2570.0,0,1,Yes,No,Fiber optic,No,No,Yes,No
One year,No,Bank transfer (automatic),798.2,0,0,Yes,Yes,No Internet,No Internet,No Internet,No Internet,No Internet
Month-to-month,No,Bank transfer (automatic),44.15,0,0,No,No,DSL,No,No,No,No
Month-to-month,Yes,Electronic check,6487.2,0,0,Yes,Yes,Fiber optic,Yes,Yes,No,No
Month-to-month,Yes,Credit card (automatic),1556.85,0,0,No,Yes,Fiber optic,No,Yes,Yes,Yes
Two year,Yes,Bank transfer (automatic),1988.05,0,0,Yes,Yes,No Internet,No Internet,No Internet,No Internet,No Internet
Month-to-month,Yes,Credit card (automatic),5432.2,0,0,Yes,Yes,Fiber optic,No,Yes,No,Yes
Month-to-month,Yes,Credit card (automatic),147.55,0,0,No,No,No Internet,No Internet,No Internet,No Internet,No Internet
Two year,Yes,Bank transfer (automatic),8424.9,0,0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes
Month-to-month,Yes,Bank transfer (automatic),2203.7,0,0,No,No,Fiber optic,Yes,Yes,Yes,Yes
Two year,No,Mailed check,387.4,0,0,Yes,Yes,No Internet,No Internet,No Internet,No Internet,No Internet
One year,No,Credit card (automatic),3045.75,0,0,No,No,DSL,No,No,Yes,Yes
Month-to-month,No,Bank transfer (automatic),130.5,0,0,No,No,No Internet,No Internet,No Internet,No Internet,No Internet
One year,Yes,Electronic check,767.9,0,0,Yes,Yes,Fiber optic,No,No,Yes,No
Month-to-month,No,Electronic check,446.8,0,0,Yes,Yes,DSL,No,Yes,No,No
Two year,No,Bank transfer (automatic),8100.25,0,0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes
One year,No,Bank transfer (automatic),4689.15,0,0,Yes,No,DSL,Yes,Yes,Yes,Yes
One year,Yes,Electronic check,6754.35,0,0,Yes,No,Fiber optic,No,Yes,No,Yes
Month-to-month,Yes,Electronic check,3540.65,0,0,No,No,Fiber optic,No,Yes,No,Yes
One year,Yes,Electronic check,2184.6,0,0,No,No,Fiber optic,No,Yes,Yes,Yes
Month-to-month,Yes,Mailed check,130.55,0,0,No,No,No Internet,No Internet,No Internet,No Internet,No Internet
Month-to-month,Yes,Bank transfer (automatic),1540.35,0,0,Yes,No,Fiber optic,No,No,No,No
Month-to-month,Yes,Electronic check,6411.25,0,0,Yes,No,Fiber optic,No,Yes,Yes,No
Two year,No,Electronic check,1432.55,0,0,Yes,Yes,No Internet,No Internet,No Internet,No Internet,No Internet
One year,Yes,Credit card (automatic),7629.85,0,1,Yes,No,Fiber optic,No,Yes,Yes,No
Month-to-month,No,Mailed check,101.9,0,0,No,No,No Internet,No Internet,No Internet,No Internet,No Internet
Month-to-month,No,Electronic check,313.4,0,0,Yes,Yes,No Internet,No Internet,No Internet,No Internet,No Internet
One year,Yes,Electronic check,6312.9,0,1,Yes,No,Fiber optic,Yes,No,Yes,No
Month-to-month,Yes,Mailed check,629.55,0,0,No,No,DSL,No,No,No,Yes
Month-to-month,Yes,Electronic check,2640.55,0,0,No,No,Fiber optic,No,Yes,No,No
Two year,No,Credit card (automatic),1372.45,0,0,Yes,No,No Internet,No Internet,No Internet,No Internet,No Internet
Two year,No,Mailed check,1212.25,0,0,No,No,No Internet,No Internet,No Internet,No Internet,No Internet
Two year,Yes,Credit card (automatic),6237.05,0,0,Yes,Yes,DSL,Yes,Yes,Yes,Yes
Two year,No,Electronic check,6310.9,0,0,Yes,No,DSL,Yes,Yes,Yes,Yes
Two year,No,Credit card (automatic),5031.0,0,1,No,No,DSL,Yes,No,Yes,Yes
Two year,Yes,Bank transfer (automatic),8672.45,0,0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes
Month-to-month,No,Credit card (automatic),2196.45,0,0,Yes,No,Fiber optic,No,No,No,Yes
Month-to-month,Yes,Credit card (automatic),3008.15,0,0,Yes,No,Fiber optic,No,No,Yes,Yes
Two year,No,Mailed check,220.8,0,0,Yes,Yes,No Internet,No Internet,No Internet,No Internet,No Internet
Two year,No,Credit card (automatic),5779.6,0,1,No,No,Fiber optic,Yes,No,Yes,Yes
Month-to-month,Yes,Electronic check,222.65,0,0,No,No,No Internet,No Internet,No Internet,No Internet,No Internet
One year,Yes,Mailed check,914.6,0,0,Yes,Yes,No Internet,No Internet,No Internet,No Internet,No Internet
Month-to-month,No,Bank transfer (automatic),246.3,0,0,No,No,No Internet,No Internet,No Internet,No Internet,No Internet
Two year,No,Bank transfer (automatic),5560.0,0,0,Yes,Yes,DSL,No,Yes,Yes,Yes
One year,Yes,Credit card (automatic),1633.0,0,0,No,No,Fiber optic,No,No,Yes,No
Month-to-month,No,Mailed check,969.85,0,0,No,No,DSL,Yes,No,No,No
One year,Yes,Bank transfer (automatic),2610.65,0,0,Yes,Yes,DSL,No,No,Yes,No
Two year,No,Mailed check,6567.9,0,0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes
Month-to-month,Yes,Bank transfer (automatic),4747.85,0,0,No,No,Fiber optic,No,No,Yes,Yes
Two year,Yes,Mailed check,1759.55,0,0,No,No,No Internet,No Internet,No Internet,No Internet,No Internet
Month-to-month,No,Mailed check,101.1,0,0,Yes,No,DSL,Yes,No,No,Yes
Month-to-month,Yes,Bank transfer (automatic),6496.15,0,1,No,No,Fiber optic,No,Yes,Yes,No
Two year,No,Mailed check,4234.15,0,0,Yes,No,DSL,No,Yes,No,Yes
Two year,No,Mailed check,300.7,0,0,Yes,Yes,No Internet,No Internet,No Internet,No Internet,No Internet
Month-to-month,Yes,Mailed check,59.55,0,0,No,Yes,DSL,No,No,No,Yes
Two year,Yes,Bank transfer (automatic),4323.35,0,0,No,No,DSL,No,No,Yes,No
One year,Yes,Mailed check,1466.1,0,0,Yes,Yes,DSL,No,No,No,Yes
Two year,Yes,Credit card (automatic),1776.45,0,0,Yes,No,No Internet,No Internet,No Internet,No Internet,No Internet
Two year,No,Mailed check,2933.95,0,0,No,Yes,DSL,No,Yes,No,Yes
Month-to-month,No,Mailed check,144.35,0,0,Yes,Yes,No Internet,No Internet,No Internet,No Internet,No Internet
Two year,No,Bank transfer (automatic),4804.75,0,0,Yes,No,DSL,Yes,Yes,No,Yes
Month-to-month,No,Bank transfer (automatic),1125.2,0,0,Yes,No,DSL,No,No,No,No
Month-to-month,Yes,Bank transfer (automatic),39.85,0,0,No,No,No Internet,No Internet,No Internet,No Internet,No Internet
Month-to-month,Yes,Electronic check,422.4,0,1,No,No,Fiber optic,No,No,Yes,No
Two year,No,Credit card (automatic),8332.15,0,0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes
Month-to-month,Yes,Credit card (automatic),4331.4,0,0,No,No,Fiber optic,No,No,Yes,No
Month-to-month,Yes,Bank transfer (automatic),6382.0,0,1,Yes,No,Fiber optic,No,Yes,Yes,No
Month-to-month,Yes,Bank transfer (automatic),600.15,0,1,No,No,Fiber optic,No,No,Yes,No
Month-to-month,Yes,Bank transfer (automatic),5538.8,0,1,No,No,Fiber optic,No,No,Yes,No
One year,Yes,Credit card (automatic),7049.5,0,0,No,No,Fiber optic,Yes,Yes,Yes,Yes
Month-to-month,No,Bank transfer (automatic),690.5,0,0,Yes,No,DSL,Yes,No,No,Yes
Month-to-month,Yes,Mailed check,279.3,0,0,No,No,No Internet,No Internet,No Internet,No Internet,No Internet
Month-to-month,No,Mailed check,1427.55,0,0,No,No,DSL,Yes,Yes,Yes,No
Two year,Yes,Bank transfer (automatic),1709.15,0,0,Yes,Yes,No Internet,No Internet,No Internet,No Internet,No Internet
Month-to-month,No,Bank transfer (automatic),53.15,0,0,No,No,No Internet,No Internet,No Internet,No Internet,No Internet
Two year,No,Bank transfer (automatic),777.35,0,0,Yes,Yes,No Internet,No Internet,No Internet,No Internet,No Internet
One year,No,Bank transfer (automatic),860.85,0,0,Yes,Yes,No Internet,No Internet,No Internet,No Internet,No Internet
One year,Yes,Bank transfer (automatic),5012.1,0,1,Yes,No,DSL,Yes,Yes,No,Yes
Month-to-month,Yes,Electronic check,2404.1,0,1,No,No,Fiber optic,No,No,No,No
Month-to-month,No,Mailed check,24.4,0,0,No,No,DSL,No,No,No,No
Month-to-month,Yes,Mailed check,209.9,0,0,No,No,DSL,No,No,No,Yes
Month-to-month,Yes,Mailed check,610.75,0,0,No,No,DSL,No,No,No,Yes
Month-to-month,Yes,Mailed check,70.7,0,0,No,No,Fiber optic,No,No,No,No
Month-to-month,No,Mailed check,155.35,0,0,Yes,Yes,DSL,No,No,No,No
Month-to-month,Yes,Electronic check,144.0,0,0,No,No,Fiber optic,No,No,No,No
Two year,Yes,Credit card (automatic),7875.0,0,0,Yes,No,Fiber optic,Yes,Yes,No,Yes
Month-to-month,No,Mailed check,911.6,0,0,Yes,Yes,No Internet,No Internet,No Internet,No Internet,No Internet
One year,Yes,Credit card (automatic),478.1,0,0,No,No,No Internet,No Internet,No Internet,No Internet,No Internet
One year,Yes,Electronic check,761.85,0,0,Yes,Yes,No Internet,No Internet,No Internet,No Internet,No Internet
One year,No,Mailed check,2282.95,0,0,No,No,DSL,Yes,No,No,No
Month-to-month,Yes,Bank transfer (automatic),1615.1,0,0,Yes,Yes,Fiber optic,No,No,No,No
Month-to-month,Yes,Credit card (automatic),1097.15,0,0,Yes,No,DSL,No,No,No,No
Month-to-month,No,Mailed check,369.3,0,0,No,No,DSL,No,No,No,No
Two year,Yes,Credit card (automatic),6725.3,0,0,Yes,Yes,Fiber optic,Yes,No,Yes,No
Two year,Yes,Bank transfer (automatic),6293.2,0,0,Yes,Yes,DSL,Yes,Yes,Yes,Yes
Month-to-month,No,Credit card (automatic),432.5,0,0,No,Yes,No Internet,No Internet,No Internet,No Internet,No Internet
Two year,No,Bank transfer (automatic),2434.45,0,0,Yes,Yes,DSL,Yes,Yes,No,No
Month-to-month,Yes,Credit card (automatic),532.1,0,0,No,No,No Internet,No Internet,No Internet,No Internet,No Internet
Month-to-month,No,Bank transfer (automatic),375.25,0,0,Yes,No,No Internet,No Internet,No Internet,No Internet,No Internet
Month-to-month,Yes,Credit card (automatic),125.95,0,0,No,Yes,DSL,Yes,No,No,No
Two year,No,Mailed check,1042.65,0,0,No,No,No Internet,No Internet,No Internet,No Internet,No Internet
Month-to-month,No,Bank transfer (automatic),1620.25,0,0,Yes,Yes,DSL,Yes,Yes,No,No
Month-to-month,No,Mailed check,659.35,0,0,No,Yes,DSL,No,No,No,No
One year,No,Mailed check,1285.8,0,0,Yes,Yes,DSL,No,No,Yes,No
Month-to-month,Yes,Electronic check,377.55,0,0,No,Yes,No Internet,No Internet,No Internet,No Internet,No Internet
Two year,Yes,Bank transfer (automatic),6058.95,0,0,Yes,No,DSL,Yes,Yes,No,Yes
Month-to-month,Yes,Credit card (automatic),964.9,0,1,No,No,DSL,Yes,Yes,No,No
Month-to-month,Yes,Electronic check,2322.85,0,0,No,No,Fiber optic,No,No,No,No
Two year,Yes,Credit card (automatic),4854.3,0,0,Yes,No,Fiber optic,No,Yes,Yes,Yes
Two year,Yes,Bank transfer (automatic),7748.75,0,1,No,No,Fiber optic,Yes,Yes,Yes,Yes
Month-to-month,Yes,Electronic check,6470.1,0,1,Yes,No,Fiber optic,Yes,No,No,No
Month-to-month,No,Electronic check,57.4,0,0,No,No,No Internet,No Internet,No Internet,No Internet,No Internet
Month-to-month,Yes,Credit card (automatic),2019.8,0,0,Yes,No,DSL,No,No,Yes,Yes
Month-to-month,No,Bank transfer (automatic),1522.7,0,0,Yes,Yes,Fiber optic,Yes,No,Yes,No
Two year,No,Credit card (automatic),1334.5,0,0,No,Yes,No Internet,No Internet,No Internet,No Internet,No Internet
Month-to-month,Yes,Mailed check,252.0,0,0,Yes,Yes,No Internet,No Internet,No Internet,No Internet,No Internet
One year,No,Mailed check,700.45,0,0,No,No,No Internet,No Internet,No Internet,No Internet,No Internet
Two year,No,Electronic check,5655.45,0,0,No,No,Fiber optic,No,No,Yes,No
Month-to-month,Yes,Electronic check,6747.35,0,0,Yes,No,Fiber optic,No,No,Yes,No
Two year,No,Credit card (automatic),5174.35,0,0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes
Month-to-month,Yes,Mailed check,105.6,0,0,No,No,DSL,No,No,No,No
Month-to-month,Yes,Electronic check,2271.85,0,1,No,No,Fiber optic,No,Yes,Yes,No
One year,Yes,Electronic check,2966.95,0,1,No,No,DSL,No,Yes,Yes,No
Month-to-month,No,Electronic check,61.15,0,0,No,No,DSL,Yes,Yes,No,No
Month-to-month,Yes,Electronic check,494.95,0,0,No,No,Fiber optic,Yes,Yes,No,No
One year,Yes,Credit card (automatic),5290.45,0,0,No,Yes,Fiber optic,Yes,Yes,Yes,No
Two year,Yes,Credit card (automatic),3346.8,0,0,Yes,Yes,DSL,Yes,Yes,Yes,No
Month-to-month,Yes,Electronic check,5219.65,0,1,No,No,Fiber optic,Yes,Yes,No,No
Two year,No,Mailed check,217.5,0,0,Yes,Yes,DSL,No,Yes,Yes,Yes
One year,No,Mailed check,607.7,0,0,No,No,No Internet,No Internet,No Internet,No Internet,No Internet
One year,Yes,Electronic check,5431.4,0,0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No
One year,Yes,Bank transfer (automatic),6004.85,0,0,Yes,Yes,Fiber optic,No,No,Yes,Yes
Two year,Yes,Mailed check,5957.9,0,0,Yes,Yes,DSL,Yes,Yes,Yes,Yes
Two year,Yes,Credit card (automatic),5442.05,0,0,No,No,DSL,Yes,Yes,Yes,Yes
Two year,No,Bank transfer (automatic),4370.25,0,0,Yes,No,DSL,Yes,Yes,Yes,No
One year,Yes,Electronic check,4428.6,0,0,Yes,No,Fiber optic,Yes,No,Yes,Yes
One year,Yes,Mailed check,416.45,0,0,Yes,No,No Internet,No Internet,No Internet,No Internet,No Internet
One year,No,Electronic check,6688.1,0,1,No,No,Fiber optic,No,No,Yes,Yes
One year,Yes,Credit card (automatic),4224.7,0,0,No,No,DSL,No,Yes,Yes,Yes
One year,Yes,Bank transfer (automatic),4042.2,0,0,Yes,Yes,DSL,Yes,Yes,Yes,Yes
Two year,Yes,Electronic check,3580.95,0,0,Yes,No,DSL,Yes,Yes,Yes,No
Two year,Yes,Bank transfer (automatic),1198.8,0,0,Yes,No,No Internet,No Internet,No Internet,No Internet,No Internet
Two year,No,Mailed check,1755.35,0,0,No,No,DSL,Yes,No,Yes,Yes
Two year,Yes,Credit card (automatic),3772.5,0,0,Yes,Yes,DSL,No,Yes,Yes,No
Month-to-month,Yes,Bank transfer (automatic),2877.95,0,1,No,No,Fiber optic,No,No,Yes,Yes
One year,No,Mailed check,357.7,0,0,Yes,Yes,No Internet,No Internet,No Internet,No Internet,No Internet
Two year,No,Credit card (automatic),1397.3,0,0,Yes,Yes,No Internet,No Internet,No Internet,No Internet,No Internet
Month-to-month,Yes,Electronic check,959.9,0,0,Yes,No,Fiber optic,Yes,Yes,Yes,No
One year,Yes,Bank transfer (automatic),3704.15,0,0,No,No,DSL,No,Yes,Yes,Yes
Two year,No,Credit card (automatic),4620.4,0,0,Yes,Yes,DSL,Yes,Yes,Yes,Yes
Two year,Yes,Bank transfer (automatic),8312.75,0,0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes
Month-to-month,Yes,Bank transfer (automatic),929.3,0,0,No,No,Fiber optic,Yes,No,No,No
Month-to-month,Yes,Electronic check,1285.05,0,1,Yes,No,Fiber optic,No,Yes,No,No
Two year,Yes,Mailed check,1521.2,0,0,No,No,No Internet,No Internet,No Internet,No Internet,No Internet
Two year,No,Credit card (automatic),3389.25,0,0,Yes,No,DSL,No,Yes,Yes,No
Two year,Yes,Bank transfer (automatic),1198.05,0,1,No,No,No Internet,No Internet,No Internet,No Internet,No Internet
Month-to-month,Yes,Electronic check,3414.65,0,0,Yes,No,Fiber optic,No,No,Yes,No
One year,No,Bank transfer (automatic),754.0,0,0,No,No,No Internet,No Internet,No Internet,No Internet,No Internet
One year,No,Credit card (automatic),467.15,0,0,No,No,No Internet,No Internet,No Internet,No Internet,No Internet
One year,No,Mailed check,373.0,0,0,No,No,DSL,Yes,Yes,Yes,No
One year,No,Mailed check,481.1,0,0,No,No,No Internet,No Internet,No Internet,No Internet,No Internet
Two year,No,Bank transfer (automatic),1728.2,0,0,Yes,No,No Internet,No Internet,No Internet,No Internet,No Internet
Month-to-month,No,Electronic check,2964.05,0,0,Yes,No,Fiber optic,No,No,No,No
Month-to-month,Yes,Bank transfer (automatic),2156.25,0,0,No,No,DSL,Yes,Yes,Yes,Yes
Two year,No,Bank transfer (automatic),1051.9,0,0,No,No,No Internet,No Internet,No Internet,No Internet,No Internet
One year,Yes,Electronic check,5013.0,0,0,Yes,Yes,DSL,Yes,Yes,Yes,Yes
Two year,No,Bank transfer (automatic),1738.9,0,0,Yes,Yes,No Internet,No Internet,No Internet,No Internet,No Internet
Month-to-month,No,Credit card (automatic),2275.1,0,1,No,No,Fiber optic,No,No,No,No
Month-to-month,Yes,Electronic check,5511.65,0,0,Yes,Yes,Fiber optic,No,Yes,Yes,No
Two year,No,Credit card (automatic),1316.9,0,0,No,No,DSL,No,No,No,No
Two year,Yes,Credit card (automatic),7993.3,0,0,No,No,Fiber optic,Yes,Yes,Yes,Yes
One year,No,Credit card (automatic),19.85,0,0,Yes,Yes,No Internet,No Internet,No Internet,No Internet,No Internet
Two year,No,Credit card (automatic),1388.45,0,1,Yes,Yes,No Internet,No Internet,No Internet,No Internet,No Internet
One year,No,Electronic check,666.0,0,0,Yes,Yes,No Internet,No Internet,No Internet,No Internet,No Internet
One year,No,Mailed check,94.45,0,0,Yes,Yes,No Internet,No Internet,No Internet,No Internet,No Internet
One year,No,Bank transfer (automatic),4134.7,0,0,Yes,Yes,DSL,No,Yes,Yes,Yes
One year,Yes,Electronic check,4862.5,0,0,Yes,No,Fiber optic,No,No,No,Yes
Month-to-month,Yes,Electronic check,351.5,0,0,Yes,No,Fiber optic,No,No,No,No
Month-to-month,No,Mailed check,106.2,0,0,No,Yes,DSL,No,Yes,No,No
Two year,Yes,Mailed check,1413.0,0,0,No,Yes,No Internet,No Internet,No Internet,No Internet,No Internet
Month-to-month,Yes,Electronic check,1743.05,0,0,Yes,No,Fiber optic,No,No,Yes,No
Month-to-month,No,Mailed check,657.5,0,0,No,No,Fiber optic,No,No,No,No
Two year,No,Credit card (automatic),1050.5,0,0,No,No,No Internet,No Internet,No Internet,No Internet,No Internet
Month-to-month,No,Mailed check,426.35,0,0,No,No,Fiber optic,No,No,No,No
One year,No,Electronic check,4982.5,0,1,Yes,Yes,DSL,Yes,Yes,No,No
Month-to-month,Yes,Mailed check,19.55,0,0,No,No,No Internet,No Internet,No Internet,No Internet,No Internet
Two year,Yes,Electronic check,7634.8,0,0,No,No,Fiber optic,No,Yes,Yes,No
Month-to-month,No,Mailed check,235.05,0,0,Yes,No,DSL,Yes,Yes,No,No
Two year,No,Credit card (automatic),3116.15,0,0,No,No,DSL,No,No,Yes,No
Month-to-month,Yes,Electronic check,2633.4,0,1,Yes,No,Fiber optic,No,No,No,No
Month-to-month,No,Bank transfer (automatic),49.65,0,0,Yes,No,No Internet,No Internet,No Internet,No Internet,No Internet
One year,Yes,Credit card (automatic),4920.8,0,0,Yes,No,Fiber optic,No,No,Yes,Yes
Month-to-month,No,Mailed check,46.35,0,0,No,No,No Internet,No Internet,No Internet,No Internet,No Internet
One year,Yes,Electronic check,5276.1,0,0,Yes,No,Fiber optic,Yes,No,No,No
Two year,Yes,Credit card (automatic),8289.2,0,0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes
Month-to-month,Yes,Bank transfer (automatic),2659.45,0,1,No,No,Fiber optic,No,No,No,No
Month-to-month,Yes,Bank transfer (automatic),196.75,0,0,Yes,Yes,No Internet,No Internet,No Internet,No Internet,No Internet
Two year,No,Bank transfer (automatic),5824.75,0,0,Yes,Yes,DSL,Yes,Yes,Yes,Yes
Month-to-month,No,Bank transfer (automatic),1517.5,0,0,No,No,DSL,No,Yes,No,Yes
Month-to-month,No,Bank transfer (automatic),3479.05,0,0,Yes,No,Fiber optic,Yes,No,No,No
One year,Yes,Electronic check,7365.7,0,0,No,No,Fiber optic,Yes,Yes,Yes,Yes
Two year,No,Mailed check,1331.05,0,0,Yes,Yes,No Internet,No Internet,No Internet,No Internet,No Internet
One year,Yes,Mailed check,1195.95,0,0,No,No,No Internet,No Internet,No Internet,No Internet,No Internet
Two year,Yes,Credit card (automatic),3946.9,0,0,No,Yes,Fiber optic,Yes,Yes,Yes,Yes
Two year,No,Electronic check,4299.95,0,0,No,No,DSL,Yes,No,Yes,Yes
Month-to-month,Yes,Bank transfer (automatic),20.3,0,0,Yes,No,No Internet,No Internet,No Internet,No Internet,No Internet
Month-to-month,Yes,Electronic check,4391.25,0,0,No,Yes,Fiber optic,No,Yes,Yes,No
One year,Yes,Credit card (automatic),4213.9,0,0,Yes,Yes,DSL,Yes,Yes,No,Yes
Month-to-month,No,Mailed check,19.9,0,0,No,No,No Internet,No Internet,No Internet,No Internet,No Internet
One year,No,Credit card (automatic),5017.7,0,1,Yes,No,Fiber optic,Yes,No,Yes,No
Two year,Yes,Electronic check,4916.4,0,0,Yes,No,DSL,Yes,No,Yes,Yes
One year,Yes,Bank transfer (automatic),2959.8,0,0,Yes,No,DSL,No,No,Yes,Yes
Two year,Yes,Credit card (automatic),7559.55,0,0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes
One year,Yes,Credit card (automatic),7133.1,0,1,Yes,No,Fiber optic,No,Yes,No,No
Month-to-month,No,Electronic check,1799.3,0,0,No,No,Fiber optic,No,No,No,No
Month-to-month,No,Bank transfer (automatic),1597.05,0,0,No,No,DSL,No,Yes,Yes,Yes
Month-to-month,Yes,Bank transfer (automatic),524.35,0,0,No,No,DSL,No,No,No,No
Two year,Yes,Bank transfer (automatic),4191.45,0,0,Yes,No,DSL,Yes,Yes,No,No
One year,Yes,Mailed check,711.95,0,0,No,No,DSL,Yes,Yes,No,Yes
One year,No,Mailed check,2201.75,0,0,Yes,No,DSL,Yes,Yes,No,Yes
One year,Yes,Mailed check,806.95,0,0,No,No,No Internet,No Internet,No Internet,No Internet,No Internet
Two year,No,Bank transfer (automatic),1620.45,0,0,Yes,Yes,No Internet,No Internet,No Internet,No Internet,No Internet
Month-to-month,Yes,Electronic check,6812.95,0,0,Yes,No,Fiber optic,Yes,No,Yes,No
Month-to-month,Yes,Bank transfer (automatic),1837.9,0,0,No,No,DSL,Yes,Yes,Yes,Yes
One year,Yes,Credit card (automatic),7344.45,0,0,Yes,No,Fiber optic,No,Yes,Yes,Yes
Month-to-month,Yes,Credit card (automatic),1500.25,0,1,No,No,DSL,Yes,Yes,No,No
Month-to-month,Yes,Electronic check,2283.15,0,0,No,No,Fiber optic,Yes,No,No,No
Two year,No,Bank transfer (automatic),1376.5,0,0,Yes,Yes,No Internet,No Internet,No Internet,No Internet,No Internet
One year,No,Bank transfer (automatic),755.4,0,0,No,Yes,No Internet,No Internet,No Internet,No Internet,No Internet
Two year,Yes,Credit card (automatic),825.4,0,0,Yes,Yes,DSL,Yes,No,Yes,Yes
Month-to-month,No,Bank transfer (automatic),488.65,0,0,No,No,Fiber optic,No,No,No,No
